run_id,run_id,experiment_id,slurm_job_id,start_time,update_time,node,size,depth,shape,dataset,learning_rate,batch_size,optimizer,is_gpu,batch,energy,run_time,filter_1,filter_2,filter_3,filter_3_stdevs,filter,start_time_int,start_offset,power,num_reps,std_power,std_energy,energy_overhead,non_overhead_energy,runtime_overhead,non_overhead_runtime
87fad2ac-9aeb-49f4-850c-1f48492711b4,87fad2ac-9aeb-49f4-850c-1f48492711b4,1893743,10430694,2022-10-20 12:41:22.057668+00:00,2022-10-20 12:53:59.154678+00:00,r2i3n27,8192,6,wide_first_4x,nursery,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,207727.73668199987,757.0970100000001,False,False,False,0.3785017753350139,False,1666269682057668000,2374678334473000,274.3740021929288,4,274.3740021929288,207727.73668199984,14028.665572999802,193699.07110900004,52.8839136,704.2130964
87fb3780-fa09-4023-92e2-81bfcdcedd2d,87fb3780-fa09-4023-92e2-81bfcdcedd2d,1978440,10430403,2022-10-20 03:46:27.588522+00:00,2022-10-20 03:59:56.043695+00:00,r3i1n8,16384,18,rectangle,nursery,1e-04,256,Adam,0,energy_3_cpu_extra_depths,219375.16248099995,808.4551730000001,False,False,False,0.2198884551957368,False,1666237587588522000,2342583865327000,271.35105298039815,1,271.35105298039815,219375.16248099998,14028.665572999802,205346.49690800018,52.8839136,755.5712594
87fd3a70-f8b2-4efd-9ba6-ddf5710f9426,87fd3a70-f8b2-4efd-9ba6-ddf5710f9426,1908658,10430804,2022-10-20 17:42:50.267457+00:00,2022-10-20 19:13:41.183656+00:00,r2i4n23,16384,18,wide_first_16x,sleep,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,1721511.3554439999,5450.916199,False,False,False,0.3356619727227975,False,1666287770267457000,2392766544262000,315.8205506369407,1,315.8205506369407,1721511.3554439999,14028.665572999802,1707482.6898710001,52.8839136,5398.032285400001
87fe1f03-57fa-4f5f-b502-e47b14afa584,87fe1f03-57fa-4f5f-b502-e47b14afa584,1984105,10370630,2022-10-02 04:12:55.596480+00:00,2022-10-02 04:16:57.020318+00:00,r6i6n35,2048,9,exponential,banana,1e-04,256,Adam,0,energy_2_cpu,78769.57470799968,241.423838,False,False,False,0.0216415762954042,False,1664683975596480000,788971873285000,326.2709074652342,1,326.2709074652342,78769.57470799968,14028.665572999802,64740.90913499988,52.8839136,188.5399244
880344f7-20a8-47a8-a2be-487e6b66b179,880344f7-20a8-47a8-a2be-487e6b66b179,2138902,10430460,2022-10-20 01:02:07.441946+00:00,2022-10-20 01:30:27.218352+00:00,r4i5n2,16777216,12,wide_first_16x,banana,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,634954.2100719998,1699.7764060000002,False,False,False,0.302669387778912,False,1666227727441946000,2332723718751000,373.55160821781624,1,373.55160821781624,634954.2100719998,14028.665572999802,620925.5444990001,52.8839136,1646.8924924000003
88079cdf-a5ad-43e9-aca8-262246d7da26,88079cdf-a5ad-43e9-aca8-262246d7da26,1895260,10430464,2022-10-20 05:54:02.549459+00:00,2022-10-20 05:56:39.871902+00:00,r4i5n7,1024,6,wide_first_8x,529_pollen,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,45591.24235899996,157.32244300000002,False,False,False,0.3206403875547871,False,1666245242549459000,2350238826264000,289.79490458967734,4,289.79490458967734,45591.24235899996,14028.665572999802,31562.576786000158,52.8839136,104.43852940000002
8809c6b0-0c3a-4d6b-847d-41c791d805a9,8809c6b0-0c3a-4d6b-847d-41c791d805a9,2124992,10430399,2022-10-19 23:23:36.985265+00:00,2022-10-19 23:26:48.850338+00:00,r3i0n16,1024,12,rectangle,splice,1e-04,256,Adam,0,energy_3_cpu_extra_depths,58361.27148299988,191.865073,False,False,False,0.2606114282140909,False,1666221816985265000,2326813262070000,304.17871564878243,1,304.17871564878243,58361.27148299988,14028.665572999802,44332.60591000008,52.8839136,138.9811594
880b34b7-71eb-4fb6-9187-ca669009005e,880b34b7-71eb-4fb6-9187-ca669009005e,2038773,10370553,2022-10-02 03:51:18.998586+00:00,2022-10-02 03:54:26.328020+00:00,r6i4n29,1024,7,exponential,wine_quality_white,1e-04,256,Adam,0,energy_2_cpu,57791.44831799988,187.329434,False,False,False,0.7150385510543739,False,1664682678998586000,787675275391000,308.501697165219,1,308.501697165219,57791.44831799988,14028.665572999802,43762.78274500008,52.8839136,134.4455204
880c240f-8da3-42f8-a417-011c5f3d5485,880c240f-8da3-42f8-a417-011c5f3d5485,2101183,10430341,2022-10-20 11:54:56.181614+00:00,2022-10-20 13:29:06.319145+00:00,r1i7n28,16777216,14,exponential,537_houses,1e-04,256,Adam,0,energy_3_cpu_extra_depths,2168424.660897,5650.137531,False,False,False,0.5077365079228858,False,1666266896181614000,2371892458419000,383.782633431441,1,383.782633431441,2168424.660897,14028.665572999802,2154395.9953240003,52.8839136,5597.253617400001
880e1a93-bdda-4aba-9f3b-7547a8c363ea,880e1a93-bdda-4aba-9f3b-7547a8c363ea,2058018,10370359,2022-10-02 02:17:27.891656+00:00,2022-10-02 02:20:44.403342+00:00,r8i0n19,32768,2,rectangle,529_pollen,1e-04,256,Adam,0,energy_2_cpu,61237.58464399968,196.51168600000003,False,False,False,0.7394128831383137,False,1664677047891656000,782044168461000,311.6231196754359,8,311.6231196754359,61237.58464399968,14028.665572999802,47208.91907099988,52.8839136,143.62777240000003
8812eeeb-b280-46e2-ad53-0d504120541f,8812eeeb-b280-46e2-ad53-0d504120541f,2102037,10392699,2022-10-12 19:37:14.069803+00:00,2022-10-12 20:19:41.553052+00:00,r5i1n33,16384,5,trapezoid,connect_4,1e-04,256,Adam,0,energy_2_cpu,822683.5553969999,2547.4832490000003,False,False,False,0.380105095949649,False,1665603434069803000,1708430346608000,322.93973109339953,1,322.93973109339953,822683.5553969998,14028.665572999802,808654.889824,52.8839136,2494.5993354
8814a658-f158-455c-980a-834f3eb72e05,8814a658-f158-455c-980a-834f3eb72e05,1894936,10370368,2022-10-02 05:08:05.624926+00:00,2022-10-02 05:37:29.523397+00:00,r8i1n8,512,4,wide_first_2x,connect_4,1e-04,256,Adam,0,energy_2_cpu,577478.5333439998,1763.8984710000002,False,False,False,0.5770758599525553,False,1664687285624926000,792281901731000,327.38762623713376,2,327.38762623713376,577478.5333439998,14028.665572999802,563449.8677709999,52.8839136,1711.0145574000003
8815d284-956b-4558-bcff-82eb4fc10e3e,8815d284-956b-4558-bcff-82eb4fc10e3e,2083517,10392644,2022-10-12 18:25:35.357068+00:00,2022-10-12 19:25:28.216084+00:00,r10i1n32,1048576,3,trapezoid,mnist,1e-04,256,Adam,0,energy_2_cpu,1183652.114316,3592.8590160000003,False,False,False,1.1469559461252303,False,1665599135357068000,1704131633873000,329.44574475226216,1,319.44574475226216,1147723.524156,14028.665572999802,1133694.8585830003,52.8839136,3539.9751024
881a5a1c-5a4e-49e9-9521-e98fae843e3c,881a5a1c-5a4e-49e9-9521-e98fae843e3c,1907983,10430511,2022-10-21 00:35:00.636234+00:00,2022-10-21 00:50:52.759571+00:00,r2i5n17,131072,8,wide_first_16x,201_pol,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,288797.988681,952.123337,False,False,False,0.4557404164288892,False,1666312500636234000,2417496913039000,303.31993498968296,1,303.31993498968296,288797.988681,14028.665572999802,274769.3231080002,52.8839136,899.2394234
881a5b0e-a150-4953-97b0-88edb5aa23c2,881a5b0e-a150-4953-97b0-88edb5aa23c2,2138772,10430435,2022-10-20 04:52:14.959322+00:00,2022-10-20 04:58:03.371310+00:00,r2i5n13,4096,6,wide_first_16x,banana,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,93773.53739799972,348.411988,False,False,False,0.5022869885219394,False,1666241534959322000,2346531236127000,269.14555361969843,1,269.14555361969843,93773.53739799972,14028.665572999802,79744.87182499992,52.8839136,295.52807440000004
881d1280-c7fa-48aa-8d42-865919ade054,881d1280-c7fa-48aa-8d42-865919ade054,1914819,10430463,2022-10-20 13:28:02.788933+00:00,2022-10-20 13:31:03.095759+00:00,r4i5n6,64,7,wide_first_4x,wine_quality_white,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,56231.99079599988,180.306826,False,False,False,0.0178188862963157,False,1666272482788933000,2377479065738000,311.868341556852,1,311.868341556852,56231.99079599988,14028.665572999802,42203.32522300008,52.8839136,127.4229124
881d3d0b-c60c-4e5b-b1b5-2d4ec8f7adbb,881d3d0b-c60c-4e5b-b1b5-2d4ec8f7adbb,1879467,10371058,2022-10-02 06:16:58.831701+00:00,2022-10-02 07:01:23.431934+00:00,r5i1n6,256,6,rectangle_residual,connect_4,1e-04,256,Adam,0,energy_2_cpu,845778.741912,2664.600233,False,False,False,0.4134431836741266,False,1664691418831701000,796415108506000,317.4129955545943,1,317.4129955545943,845778.741912,14028.665572999802,831750.0763390001,52.8839136,2611.7163194
881ea028-46a3-4196-aaad-7fa118daade8,881ea028-46a3-4196-aaad-7fa118daade8,1907960,10430515,2022-10-20 15:44:38.449553+00:00,2022-10-20 15:51:07.776812+00:00,r2i5n0,131072,7,wide_first_16x,wine_quality_white,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,133727.64095299967,389.327259,False,False,False,0.2515036462628524,False,1666280678449553000,2385674726358000,343.48388884067236,1,343.48388884067236,133727.64095299967,14028.665572999802,119698.97537999987,52.8839136,336.4433454
8829eba4-5c02-409b-b8d6-8b5adfdc8faa,8829eba4-5c02-409b-b8d6-8b5adfdc8faa,1978000,10430576,2022-10-21 01:16:46.604416+00:00,2022-10-21 01:23:23.581605+00:00,r5i2n9,1024,2,rectangle,nursery,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,118900.79696299968,396.977189,False,False,False,0.5041331547686672,False,1666315006604416000,2420002881221000,299.51543881530097,6,299.51543881530097,118900.79696299967,14028.665572999802,104872.13138999986,52.8839136,344.09327540000004
882b3208-dd7e-436a-ae82-d8ddc611249f,882b3208-dd7e-436a-ae82-d8ddc611249f,1880091,10370868,2022-10-02 06:17:38.387596+00:00,2022-10-02 07:51:59.212088+00:00,r4i1n11,1048576,6,rectangle_residual,mnist,1e-04,256,Adam,0,energy_2_cpu,1916672.35114,5660.824492000001,False,False,False,0.2642710894596576,False,1664691458387596000,796454664401000,338.58536929535313,1,338.58536929535313,1916672.35114,14028.665572999802,1902643.6855670002,52.8839136,5607.940578400001
882b50cb-3ff1-44ca-9f1c-57f04f295a0c,882b50cb-3ff1-44ca-9f1c-57f04f295a0c,2137819,10343280,2022-09-30 12:04:36.246333+00:00,2022-09-30 12:11:41.356343+00:00,r6i4n29,1048576,6,rectangle,banana,1e-04,256,Adam,0,energy_2_cpu,144099.64670999977,425.1100100000001,False,False,False,0.6137470312331842,False,1664539476246333000,644472523138000,338.970250806373,1,338.970250806373,144099.64670999977,14028.665572999802,130070.98113699997,52.8839136,372.2260964000001
882dfb93-1c23-4d68-9f42-25de0c9ef6bb,882dfb93-1c23-4d68-9f42-25de0c9ef6bb,1980660,10430661,2022-10-20 10:54:37.051555+00:00,2022-10-20 11:06:36.829286+00:00,r4i6n1,131072,16,wide_first_4x,294_satellite_image,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,245349.62112099995,719.777731,False,False,False,0.7478052056694185,False,1666263277051555000,2368273328360000,340.8685911692924,1,340.8685911692924,245349.62112099995,14028.665572999802,231320.95554800014,52.8839136,666.8938174
882ff743-7c4d-4fba-a322-af69f7da5d4c,882ff743-7c4d-4fba-a322-af69f7da5d4c,2103482,10370395,2022-10-02 01:56:10.206242+00:00,2022-10-02 03:41:07.794107+00:00,r6i0n15,16777216,10,trapezoid,537_houses,1e-04,256,Adam,0,energy_2_cpu,2338882.918514,6297.587865,False,False,False,0.3386224651738209,False,1664675770206242000,780766483047000,371.39345550266484,1,371.39345550266484,2338882.918514,14028.665572999802,2324854.252941,52.8839136,6244.703951400001
8843f0f6-d88b-4515-80ab-8b21704cdb58,8843f0f6-d88b-4515-80ab-8b21704cdb58,2125530,10370820,2022-10-02 05:13:49.855375+00:00,2022-10-02 05:16:08.822139+00:00,r1i5n7,512,4,wide_first_2x,splice,1e-04,256,Adam,0,energy_2_cpu,38157.854259999964,138.966764,False,False,False,0.1737587307468207,False,1664687629855375000,792626132180000,274.5825919930032,1,274.5825919930032,38157.854259999964,14028.665572999802,24129.18868700016,52.8839136,86.08285040000001
884c085c-f9e8-4bfb-9fd9-3755bf33a54c,884c085c-f9e8-4bfb-9fd9-3755bf33a54c,1896998,10430343,2022-10-20 17:37:33.520333+00:00,2022-10-20 21:32:11.582818+00:00,r1i7n31,4194304,20,wide_first_2x,connect_4,1e-04,256,Adam,0,energy_3_cpu_extra_depths,4795111.381166999,14078.062485,False,False,False,1.0196845757786677,False,1666287453520333000,2392449797138000,340.60875822053856,2,340.60875822053856,4795111.381166999,14028.665572999802,4781082.715593999,52.8839136,14025.1785714
884cbf98-b1bd-4187-8c0c-3cb37ba7f4b3,884cbf98-b1bd-4187-8c0c-3cb37ba7f4b3,1896926,10430551,2022-10-20 15:41:23.952541+00:00,2022-10-20 18:12:32.608287+00:00,r6i1n1,1048576,14,wide_first_2x,connect_4,1e-04,256,Adam,0,energy_3_cpu_extra_depths,2888509.681639,9068.655746,False,False,False,0.723089266464084,False,1666280483952541000,2385480229346000,318.51574947180706,2,318.51574947180706,2888509.681639,14028.665572999802,2874481.016066,52.8839136,9015.7718324
884d4a25-7c84-400d-abe9-bc5da7843855,884d4a25-7c84-400d-abe9-bc5da7843855,1895398,10371140,2022-10-02 05:22:59.306959+00:00,2022-10-02 05:26:20.111966+00:00,r5i3n16,512,6,wide_first_2x,wine_quality_white,1e-04,256,Adam,0,energy_2_cpu,63401.20351499988,200.805007,False,False,False,0.5011019365716255,False,1664688179306959000,793175583764000,315.7351724551364,4,315.7351724551364,63401.20351499987,14028.665572999802,49372.53794200007,52.8839136,147.9210934
88519a25-6a18-484b-8374-5791862f493e,88519a25-6a18-484b-8374-5791862f493e,1877035,10370439,2022-10-02 06:27:28.764059+00:00,2022-10-02 06:36:33.140189+00:00,r6i1n23,16384,7,rectangle_residual,wine_quality_white,1e-04,256,Adam,0,energy_2_cpu,170650.48506899975,544.37613,False,False,False,1.96247726738714,False,1664692048764059000,797045040864000,313.4790003907772,1,313.4790003907772,170650.48506899975,14028.665572999802,156621.81949599995,52.8839136,491.49221639999996
88559ac8-5e8e-4b64-80de-90456caefec8,88559ac8-5e8e-4b64-80de-90456caefec8,1896065,10430309,2022-10-19 21:39:29.539263+00:00,2022-10-19 22:10:35.995692+00:00,r2i5n9,1024,10,wide_first_8x,connect_4,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,644039.9408449999,1866.456429,False,False,False,0.5472850511274366,False,1666215569539263000,2320565816068000,345.0602600940758,2,345.0602600940758,644039.9408449999,14028.665572999802,630011.2752720001,52.8839136,1813.5725154000002
885734d7-b6bd-48d9-8850-cd1fe900b312,885734d7-b6bd-48d9-8850-cd1fe900b312,1894841,10430811,2022-10-20 17:49:23.860918+00:00,2022-10-20 18:00:36.143459+00:00,r6i6n17,4096,4,wide_first_8x,537_houses,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,241940.94608699967,672.282541,False,False,False,0.4058327185141601,False,1666288163860918000,2393160137723000,359.8798590353392,2,359.8798590353392,241940.94608699967,14028.665572999802,227912.28051399987,52.8839136,619.3986274
88590c03-19b6-491a-ae78-8c4b688b7a0f,88590c03-19b6-491a-ae78-8c4b688b7a0f,1978614,10343499,2022-09-30 13:17:16.059310+00:00,2022-09-30 13:35:09.984413+00:00,r9i5n31,4194304,3,trapezoid,nursery,1e-04,256,Adam,0,energy_2_cpu,380860.1454249997,1073.925103,False,False,False,1.4870513909904823,False,1664543836059310000,648832336115000,354.6431165088425,1,344.6431165088425,370120.8943949997,14028.665572999802,356092.2288219999,52.8839136,1021.0411894
885a2e9e-7a2b-463b-8c47-eb4bd8242aff,885a2e9e-7a2b-463b-8c47-eb4bd8242aff,2138336,10430281,2022-10-20 07:34:10.047548+00:00,2022-10-20 07:42:39.860530+00:00,r2i2n5,131072,14,trapezoid,banana,1e-04,256,Adam,0,energy_3_cpu_extra_depths,178041.68634399984,509.812982,False,False,False,0.1707580173500861,False,1666251250047548000,2356246324353000,349.22940888154915,1,349.22940888154915,178041.68634399984,14028.665572999802,164013.02077100004,52.8839136,456.9290684
885ffb4d-3d9e-41e5-a490-bf3f8fc7eda7,885ffb4d-3d9e-41e5-a490-bf3f8fc7eda7,2139173,10430442,2022-10-20 16:57:20.796471+00:00,2022-10-20 17:09:27.101483+00:00,r4i0n28,65536,18,wide_first_2x,banana,1e-04,256,Adam,0,energy_3_cpu_extra_depths,244889.74263099994,726.305012,False,False,False,0.704606788365962,False,1666285040796471000,2390037073276000,337.1720401001445,1,337.1720401001445,244889.74263099994,14028.665572999802,230861.07705800014,52.8839136,673.4210984
886043a5-733a-4dcf-9e9d-8f76c2228975,886043a5-733a-4dcf-9e9d-8f76c2228975,2125564,10371115,2022-10-02 05:22:58.927937+00:00,2022-10-02 05:25:47.227910+00:00,r5i2n27,16384,6,wide_first_2x,splice,1e-04,256,Adam,0,energy_2_cpu,50770.46649099996,168.29997300000002,False,False,False,0.1814005303379572,False,1664688178927937000,793175204742000,301.66651595957154,1,301.66651595957154,50770.46649099996,14028.665572999802,36741.80091800016,52.8839136,115.41605940000002
886075b5-c290-4bb8-9e24-83b542af65df,886075b5-c290-4bb8-9e24-83b542af65df,1977803,10430324,2022-10-20 11:11:27.530922+00:00,2022-10-20 11:45:47.336782+00:00,r2i7n32,2048,12,exponential,adult,1e-04,256,Adam,0,energy_3_cpu_extra_depths,652808.9319799996,2059.80586,False,False,False,0.2090261618720371,False,1666264287530922000,2369283807727000,316.9274078965868,1,316.9274078965868,652808.9319799996,14028.665572999802,638780.2664069999,52.8839136,2006.9219464
8862b8bd-28fa-4ed1-9054-0fd065433d5c,8862b8bd-28fa-4ed1-9054-0fd065433d5c,1879558,10370939,2022-10-02 05:22:32.212610+00:00,2022-10-02 06:26:28.443652+00:00,r4i3n8,16777216,6,wide_first_2x,201_pol,1e-04,256,Adam,0,energy_2_cpu,1530447.1798979999,3836.231042,False,False,False,0.940142743666335,False,1664688152212610000,793148489415000,398.94551791648837,4,398.94551791648837,1530447.1798979999,14028.665572999802,1516418.514325,52.8839136,3783.3471283999997
88636c59-d782-46f1-aece-98d6f31a3a9c,88636c59-d782-46f1-aece-98d6f31a3a9c,1907995,10430437,2022-10-20 19:25:42.146235+00:00,2022-10-20 19:47:49.325251+00:00,r6i3n34,262144,8,wide_first_16x,537_houses,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,455022.190089,1327.179016,False,False,False,0.4844229436628204,False,1666293942146235000,2398938423040000,342.849144390782,1,342.849144390782,455022.190089,14028.665572999802,440993.5245160002,52.8839136,1274.2951024000001
886ab928-9809-4b11-a990-b20a38172e2d,886ab928-9809-4b11-a990-b20a38172e2d,2048430,10392646,2022-10-12 16:14:17.718519+00:00,2022-10-12 21:50:24.647312+00:00,r10i1n34,16777216,10,rectangle,connect_4,1e-04,256,Adam,0,energy_2_cpu,7468770.446238,20166.928793000003,False,False,False,0.3129751218059081,False,1665591257718519000,1696253995324000,370.3474397564408,1,360.3474397564408,7267101.158307999,14028.665572999802,7253072.492734999,52.8839136,20114.044879400004
886d0317-d2b7-4aa9-b08a-910996a61d5a,886d0317-d2b7-4aa9-b08a-910996a61d5a,1896261,10430654,2022-10-20 15:05:42.516838+00:00,2022-10-20 15:47:47.221887+00:00,r4i4n6,4096,12,wide_first_2x,connect_4,1e-04,256,Adam,0,energy_3_cpu_extra_depths,765295.1105879999,2524.705049,False,False,False,0.0503589590823692,False,1666278342516838000,2383338793643000,303.1225809490588,2,303.1225809490588,765295.1105879999,14028.665572999802,751266.4450150002,52.8839136,2471.8211354
886d0a2c-14da-46dc-a33d-8867dd8c88b7,886d0a2c-14da-46dc-a33d-8867dd8c88b7,2073862,10430598,2022-10-20 14:10:19.281555+00:00,2022-10-20 14:33:11.830373+00:00,r6i7n19,32768,20,exponential,201_pol,1e-04,256,Adam,0,energy_3_cpu_extra_depths,472945.5866479997,1372.548818,False,False,False,0.8455819368177722,False,1666275019281555000,2380015558360000,344.5746923137853,1,344.5746923137853,472945.5866479997,14028.665572999802,458916.9210749999,52.8839136,1319.6649044
886d9a6f-899d-40d6-a829-9486dbc68fa0,886d9a6f-899d-40d6-a829-9486dbc68fa0,1907382,10430469,2022-10-20 15:55:45.081848+00:00,2022-10-20 16:06:10.018563+00:00,r4i5n29,4096,4,wide_first_16x,537_houses,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,203207.61241699994,624.936715,False,False,False,0.5440656500456511,False,1666281345081848000,2386341358653000,325.16510478505,1,325.16510478505,203207.61241699994,14028.665572999802,189178.94684400014,52.8839136,572.0528014
886e3be5-7681-4fce-bb6e-ffa2f9c288ac,886e3be5-7681-4fce-bb6e-ffa2f9c288ac,1907286,10430501,2022-10-20 13:03:47.081557+00:00,2022-10-20 13:06:40.906530+00:00,r5i5n12,2048,5,wide_first_16x,529_pollen,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,53196.3056359998,173.824973,False,False,False,0.1553195477586166,False,1666271027081557000,2376023358362000,306.03373449682516,1,306.03373449682516,53196.3056359998,14028.665572999802,39167.640063,52.8839136,120.9410594
887279cf-d946-4b1e-92dc-2a245a7abbc2,887279cf-d946-4b1e-92dc-2a245a7abbc2,2125644,10370302,2022-10-02 02:09:15.588213+00:00,2022-10-02 02:21:39.514223+00:00,r1i0n9,8388608,10,trapezoid,splice,1e-04,256,Adam,0,energy_2_cpu,261906.1670439997,743.92601,False,False,False,0.0584533960946433,False,1664676555588213000,781551865018000,352.05943000164723,1,352.05943000164723,261906.1670439997,14028.665572999802,247877.5014709999,52.8839136,691.0420964
887afb25-4a01-4686-ad0f-b7474b523de2,887afb25-4a01-4686-ad0f-b7474b523de2,2069233,10430661,2022-10-20 11:06:36.832597+00:00,2022-10-20 11:09:47.714630+00:00,r4i6n1,64,12,exponential,529_pollen,1e-04,256,Adam,0,energy_3_cpu_extra_depths,59516.742107999875,190.882033,False,False,False,0.1453648530886057,False,1666263996832597000,2368993109402000,311.79855522599064,1,311.79855522599064,59516.74210799987,14028.665572999802,45488.076535000066,52.8839136,137.9981194
887ce2ad-080f-484b-b7c6-8b0f333a12ce,887ce2ad-080f-484b-b7c6-8b0f333a12ce,1896787,10430489,2022-10-21 00:21:01.002614+00:00,2022-10-21 00:36:53.279400+00:00,r4i2n13,2048,20,wide_first_8x,nursery,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,311826.40493799996,952.276786,False,False,False,0.9264218743336357,False,1666311661002614000,2416657279419000,327.4535403176361,1,327.4535403176361,311826.40493799996,14028.665572999802,297797.73936500016,52.8839136,899.3928724
887d6c44-303a-4f9a-a58f-9b5dd743bbd3,887d6c44-303a-4f9a-a58f-9b5dd743bbd3,2085996,10430675,2022-10-20 13:30:44.207587+00:00,2022-10-20 13:34:05.749602+00:00,r2i2n14,128,18,exponential,529_pollen,1e-04,256,Adam,0,energy_3_cpu_extra_depths,64320.779746999804,201.542015,False,False,False,0.1195836870380847,False,1666272644207587000,2377640484392000,319.14328010960793,1,319.14328010960793,64320.7797469998,14028.665572999802,50292.114173999995,52.8839136,148.6581014
887e3635-6854-49f9-9b0a-3e7152f18b9b,887e3635-6854-49f9-9b0a-3e7152f18b9b,2126026,10430309,2022-10-20 12:06:34.301939+00:00,2022-10-20 12:09:06.450738+00:00,r2i5n9,1024,18,wide_first_8x,splice,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,46128.6547489998,152.148799,False,False,False,0.2237751878439448,False,1666267594301939000,2372590578744000,303.1811953310246,1,303.1811953310246,46128.6547489998,14028.665572999802,32099.989175999995,52.8839136,99.2648854
887e5ef4-d4ec-4d83-8986-6cf1ef05dceb,887e5ef4-d4ec-4d83-8986-6cf1ef05dceb,1876749,10370868,2022-10-02 06:03:18.515874+00:00,2022-10-02 06:17:38.384511+00:00,r4i1n11,1048576,4,rectangle_residual,nursery,1e-04,256,Adam,0,energy_2_cpu,284689.79345299973,859.868637,False,False,False,0.9336588491318945,False,1664690598515874000,795594792679000,331.0852160467852,1,331.0852160467852,284689.79345299973,14028.665572999802,270661.1278799999,52.8839136,806.9847234
8882311f-372b-4845-9b67-87d5e4b864cc,8882311f-372b-4845-9b67-87d5e4b864cc,2114469,10430399,2022-10-20 05:39:44.188081+00:00,2022-10-20 05:50:33.884262+00:00,r3i0n16,65536,20,rectangle,wine_quality_white,1e-04,256,Adam,0,energy_3_cpu_extra_depths,215594.06904499966,649.696181,False,False,False,1.2084063134647416,False,1666244384188081000,2349380464886000,331.83828895709587,1,331.83828895709587,215594.06904499966,14028.665572999802,201565.40347199986,52.8839136,596.8122674
8887365f-6373-41ab-a180-5b72e6e2be99,8887365f-6373-41ab-a180-5b72e6e2be99,1896852,10430480,2022-10-20 17:03:36.885623+00:00,2022-10-20 17:17:17.342273+00:00,r6i0n12,524288,20,wide_first_8x,wine_quality_white,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,287557.07901999983,820.4566500000001,False,False,False,1.3047419814038133,False,1666285416885623000,2390413162428000,350.48418343613866,2,350.48418343613866,287557.07901999983,14028.665572999802,273528.413447,52.8839136,767.5727364
88886f91-b31d-4d36-8b1c-742b32710f2e,88886f91-b31d-4d36-8b1c-742b32710f2e,1945828,10430431,2022-10-20 20:33:16.767271+00:00,2022-10-20 22:26:55.363457+00:00,r1i7n2,16777216,9,wide_first_4x,nursery,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,2153925.6970769996,6818.596186000001,False,False,False,0.7239701229964977,False,1666297996767271000,2402993044076000,315.8899043617597,1,315.8899043617597,2153925.6970769996,14028.665572999802,2139897.0315039996,52.8839136,6765.712272400001
8888ed24-8aca-49be-b988-64bb379b0d42,8888ed24-8aca-49be-b988-64bb379b0d42,2111635,10430403,2022-10-20 05:24:55.520600+00:00,2022-10-20 06:45:34.839806+00:00,r3i1n8,8192,20,rectangle,sleep,1e-04,256,Adam,0,energy_3_cpu_extra_depths,1497853.901084,4839.319206,False,False,False,0.4562158452027459,False,1666243495520600000,2348491797405000,309.51748320856683,1,309.51748320856683,1497853.901084,14028.665572999802,1483825.2355110003,52.8839136,4786.4352924
888e7d89-bdc5-4a4e-a7a7-bb93d5c4770e,888e7d89-bdc5-4a4e-a7a7-bb93d5c4770e,1877536,10370983,2022-10-02 06:33:36.302088+00:00,2022-10-02 07:00:19.644553+00:00,r4i4n16,2097152,8,rectangle_residual,nursery,1e-04,256,Adam,0,energy_2_cpu,531303.5916619999,1603.3424650000002,False,False,False,0.1637934601866931,False,1664692416302088000,797412578893000,331.372494186387,1,331.372494186387,531303.5916619999,14028.665572999802,517274.92608900013,52.8839136,1550.4585514000003
88906e5d-7304-476a-82ce-b370159ea6e3,88906e5d-7304-476a-82ce-b370159ea6e3,1945875,10430663,2022-10-20 21:43:01.624225+00:00,2022-10-21 00:22:43.123731+00:00,r4i7n5,4194304,8,wide_first_4x,mnist,1e-04,256,Adam,0,energy_4_cpu_extra_shapes,3305503.669133,9581.499506,False,False,False,0.2203892250730681,False,1666302181624225000,2407177901030000,344.98813751052967,1,344.98813751052967,3305503.669133,14028.665572999802,3291475.00356,52.8839136,9528.6155924
