run_id,duration,power
03730621-4d2a-4b73-b846-77fc8447c9aa,4975.444853,320.6758697761412
03789290-5f4d-42f4-a253-c0069faec160,518.623161,318.53552209366075
03806d69-1985-4aa7-a923-bcf1ec0f6cd0,737.357554,326.96593846653667
0385a8bc-0b36-46d1-9b6a-f68a0f6eb053,271.922552,314.39119552687896
03878a51-64c3-44ee-93a0-0d9c98be4649,6236.355606,345.8354997001754
0388425e-cfff-481d-af8c-f80821980fa0,603.40535,346.78092375051006
038e47ab-141a-44a8-abf9-4f9c069689d9,166.32801500000002,275.01143574640554
0390b3a8-fb18-4afe-8e7c-aea1bc415344,1234.843106,341.1169178523962
0398e38d-6a8b-4b0e-91ea-9bb8312968c8,2255.682141,314.0843128885685
03997ae4-ca3e-4a6b-bf10-7a0c7aa17ee0,2012.679747,296.6707822598266
03a1586e-d566-4276-9b0e-07973ce52289,5826.985763000001,345.15977787776853
03a29c10-4423-4d55-a852-c82359017c58,431.3826,328.96202858437016
03a38d13-07b2-4dbc-a57f-13882c5ce165,167.52798,279.434553451905
03a5dd9f-2eb7-43ec-9c39-e2a4af3f7b70,1074.754556,299.51878039026417
03a8ddd8-a991-4ffe-b0a5-447c67927223,847.987653,311.9580030654051
03ae291d-6069-4aa3-87e9-ec9b4bb27b48,2362.738611,325.5859760663131
03af7983-c355-48a3-88bd-354fd1dd9159,747.618064,321.96600257374183
03b0845e-9bc1-4b29-a8cb-072140acb845,673.6181660000001,342.55372138820826
03b0ead7-a2ad-4ae6-8ef9-4a3e972cc6b1,460.325799,323.0606450910649
03b32b31-b56c-4ca2-95e8-17b5a22418f6,5489.688232,346.3953603536806
03b81632-3589-44e4-a66d-d94fd7e908b3,491.92867400000006,334.1073851816167
03bd6809-d43a-4832-8eff-a5477331f4d1,186.444489,302.56458640619775
03c26ad1-fc33-47c8-a2e4-717a748cf6e1,788.9267010000001,340.065641587405
03c72f2e-8a40-4a59-b272-8aa94812a4ec,7108.643836,283.2182806240963
03c96292-72a2-4f2a-905e-8606d0e28d20,186.863811,284.08566624492056
03cc93fa-a1de-4b98-8b24-536d3d5de06b,719.633895,367.92667262427886
03d6b510-efd8-4c5b-b32a-948ae4c6b1ea,6295.765009000001,348.6435011273782
03d70e26-be51-438b-8a7e-e87834c38b55,23742.027269,357.81457642365075
